scenario_id,scenario_name,part_category,part_label,shortlist_rank,scenario_score,factory_id,company_name,province,city,capacity_tier,capacity_index,capacity_confidence,predicted_output_units_30d,adjusted_capacity_units_30d,risk,risk_reason,grid_zone_id,grid_dependency_score,outage_output_multiplier,nearest_assembly_factory_id,nearest_assembly_factory_name,nearest_assembly_factory_site_label,straight_line_to_assembly_factory_km,route_matrix_status,selection_reason
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,64,119.984,fac_ca22947d75,(주)에스디아이에어,인천광역시,서구,C,0.457,0.845,325,234,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.439,0.728,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,13.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,65,119.919,fac_44f698d7b1,(주) 티지에스코리아,세종특별자치시,연동면,D,0.446,0.845,350,263,0.12,normal public-data uncertainty,grid_zone_2fbe3086,0.385,0.761,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,21.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,66,119.784,fac_0005704161,㈜위메이크드론,경기도,안양시,C,0.485,0.88,375,206,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,10.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,67,119.439,fac_b10f488bc9,(주)비씨디이엔씨,경기도,양주시,C,0.495,0.865,350,193,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.713,0.558,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,15.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,68,119.249,fac_a3f461d9a5,억세스위,경기도,수원시,C,0.492,0.86,375,206,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,11.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,69,119.038,fac_716155cd45,(주)프리뉴,서울특별시,구로구,C,0.463,0.845,350,241,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.487,0.698,fac_priority_3872d4e82a,숨비 / SOOMVI · 인천 본사 / 연구소,인천 본사 / 연구소,13.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,70,118.899,fac_c5ac963e51,다인시스템(주),경기도,안양시,C,0.498,0.865,400,220,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.713,0.558,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,12.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,71,118.798,fac_b7267e4173,(주)드론텍,경기도,성남시,C,0.471,0.88,300,165,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,8.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,72,118.77,fac_priority_79355b2c62,숨비 / SOOMVI,서울특별시,서초구,C,0.62,0.58,560,388,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.482,0.701,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,21.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,73,118.756,fac_0813d7ad45,(주)드론메이트,경기도,안산시,C,0.464,0.88,350,192,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,15.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,74,118.551,fac_40e88070a3,(주)파인에이디에스,경기도,양주시,C,0.475,0.86,325,178,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,12.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,75,118.426,fac_b7d5d02641,(주)스타크,경기도,양주시,C,0.486,0.865,375,207,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.713,0.558,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,12.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,76,118.378,fac_aaa7ff2d53,드론고,경상남도,하동군,D,0.447,0.875,325,232,0.12,normal public-data uncertainty,grid_zone_a1097f3c,0.45,0.721,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,85.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,77,118.343,fac_e6f128a98f,(주)트라이셀인터내셔널,인천광역시,서구,C,0.465,0.845,350,252,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.439,0.728,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,27.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,78,118.199,fac_fc2ff56bd4,진항공시스템,전라북도,김제시,C,0.488,0.87,375,276,0.12,normal public-data uncertainty,grid_zone_fabab736,0.409,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,75.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,79,118.167,fac_f12513efc1,(주)네스앤텍,대전광역시,유성구,D,0.431,0.845,325,243,0.12,normal public-data uncertainty,grid_zone_ed9208b5,0.393,0.756,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,12.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,80,118.12,fac_39b014d801,주식회사 에이티디랩,대구광역시,북구,C,0.508,0.87,350,260,0.12,normal public-data uncertainty,grid_zone_9392b593,0.398,0.753,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,69.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,81,118.099,fac_2177223033,(주)드론텍,경기도,화성시,C,0.454,0.86,300,165,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.716,0.556,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,8.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,82,118.059,fac_2c6f8e04b2,(주)유맥에어,경기도,화성시,C,0.476,0.845,325,179,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.713,0.558,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,6.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,83,118.036,fac_b69f3cb12d,진선테크,경상남도,진주시,C,0.476,0.885,350,251,0.12,normal public-data uncertainty,grid_zone_a1097f3c,0.444,0.725,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,86.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,84,117.923,fac_31f9d7dca7,(주)케이드론,충청남도,금산군,C,0.473,0.88,350,220,0.12,normal public-data uncertainty,grid_zone_2d0a6a6a,0.586,0.637,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,75.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,85,117.881,fac_d99801123b,케이피에이엔지니어링,경기도,화성시,C,0.481,0.865,350,193,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.713,0.558,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,18.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,86,117.841,fac_1856582b25,대신기업,전라남도,나주시,C,0.525,0.885,400,285,0.12,normal public-data uncertainty,grid_zone_99e45246,0.449,0.722,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,173.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,87,117.657,fac_eda8a503ed,주식회사 보라,경상남도,창원시,D,0.449,0.85,325,233,0.12,normal public-data uncertainty,grid_zone_a1097f3c,0.44,0.727,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,14.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,88,117.555,fac_6f4662209f,(주)오토월드,충청남도,금산군,C,0.544,0.85,400,253,0.12,normal public-data uncertainty,grid_zone_2d0a6a6a,0.58,0.64,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,74.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,89,117.481,fac_601d50bc6d,(주)케이프로시스템,서울특별시,동대문구,C,0.478,0.87,325,225,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.484,0.7,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,8.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,90,117.441,fac_1157b81abe,준엔지니어링(주),경상남도,진주시,C,0.476,0.865,325,233,0.12,normal public-data uncertainty,grid_zone_a1097f3c,0.444,0.725,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,68.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,91,117.357,fac_58484d5e15,(주)스카이텍,대전광역시,유성구,D,0.424,0.845,300,224,0.12,normal public-data uncertainty,grid_zone_ed9208b5,0.393,0.756,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,4.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,92,117.295,fac_faa6ad98fb,(유)유민테크,광주광역시,북구,C,0.496,0.865,400,298,0.12,normal public-data uncertainty,grid_zone_eb82a68b,0.397,0.754,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,134.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,93,117.229,fac_07eca1f4c1,엘피스(주),인천광역시,서구,D,0.44,0.87,325,234,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.436,0.73,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,8.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,94,117.142,fac_5f796d28a7,(주)화립,경기도,고양시,C,0.482,0.85,375,207,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.71,0.56,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,13.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,95,117.051,fac_54f1536e26,(주)켐에쎈,서울특별시,영등포구,C,0.476,0.85,325,225,0.12,normal public-data uncertainty,grid_zone_3964bd52,0.484,0.7,fac_priority_4bcce541d9,아스트로엑스 / AstroX · 인천 로봇타워 R&D·제조거점,인천 로봇타워 R&D·제조거점,13.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,96,117.049,fac_eba1797b8f,주식회사 로보스텍,부산광역시,기장군,D,0.446,0.85,350,260,0.12,normal public-data uncertainty,grid_zone_c6caac65,0.401,0.751,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,2.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,97,117.027,fac_8135d07712,제이에스엠글로벌 주식회사,인천광역시,남동구,D,0.443,0.845,325,234,0.12,normal public-data uncertainty,grid_zone_4f20da2a,0.439,0.728,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,8.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
baseline,Baseline Production Plan,drone_assembly,Drone / Final Assembly,98,116.836,fac_699d6047cb,(주)올뉴텍,경기도,고양시,C,0.479,0.865,350,193,0.12,normal public-data uncertainty,grid_zone_bfcc2516,0.713,0.558,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,6.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
